destination,people,origin
119021362,6,125041492
119021362,0,125041492
119021363,19,125041492
119021364,19,125041492
119021364,1,125041492
119021365,2,125041492
119021366,4,125041492
119021366,8,125041492
119021367,9,125041492
119031368,11,125041492
119031369,5,125041492
119031370,0,125041492
119031370,2,125041492
119031372,5,125041492
119031373,1,125041492
119031373,1,125041492
119031374,4,125041492
119041375,3,125041492
119041377,0,125041492
119041377,1,125041492
119041378,2,125041492
119041378,2,125041492
119041379,2,125041492
119041380,2,125041492
119041381,13,125041492
119041382,0,125041492
119041382,1,125041492
120011383,14,125041492
120011384,129,125041492
120011385,23,125041492
120011386,11,125041492
120021387,12,125041492
120021388,27,125041492
120021389,18,125041492
120031390,38,125041492
120031391,15,125041492
120031391,74,125041492
120031392,4,125041492
120031393,0,125041492
120031393,4,125041492
120031393,1,125041492
120031394,2,125041492
120031395,5,125041492
120031396,103,125041492
120031397,5,125041492
120031397,1,125041492
120031397,44,125041492
121011398,97,125041492
121011399,1,125041492
121011399,0,125041492
121011399,4,125041492
121011400,61,125041492
121011401,3,125041492
121011401,3,125041492
121011401,115,125041492
121011402,17,125041492
121021403,6,125041492
121021405,35,125041492
121021406,12,125041492
121031407,15,125041492
121031408,7,125041492
121031408,0,125041492
121031409,9,125041492
121031410,4,125041492
121031411,4,125041492
121031412,4,125041492
121041413,2,125041492
121041414,34,125041492
121041415,12,125041492
121041416,14,125041492
121041417,251,125041492
122011419,11,125041492
122021420,2,125041492
122021422,2,125041492
122021423,11,125041492
122031425,3,125041492
122031426,3,125041492
122031427,3,125041492
122031428,24,125041492
122031429,17,125041492
122031430,5,125041492
122031431,4,125041492
123011434,2,125041492
123021437,17,125041492
123021440,23,125041492
123021440,4,125041492
123021442,2,125041492
123021443,15,125041492
123031446,2,125041492
123031448,3,125041492
124011450,4,125041492
124011452,4,125041492
124011455,3,125041492
124031457,2,125041492
124031459,6,125041492
124031460,2,125041492
124031461,4,125041492
124031462,13,125041492
124031463,0,125041492
124031463,2,125041492
124031464,43,125041492
124041466,10,125041492
124041467,13,125041492
124051469,16,125041492
124051470,2,125041492
124051471,38,125041492
125011472,131,125041492
125011473,254,125041492
125011474,142,125041492
125011474,7,125041492
125021476,10,125041492
125021476,6,125041492
125021476,21,125041492
125021477,152,125041492
125021478,8,125041492
125021478,2,125041492
125031479,40,125041492
125031480,37,125041492
125031480,0,125041492
125031481,2,125041492
125031481,115,125041492
125031482,18,125041492
125031483,35,125041492
125031484,17,125041492
125031485,67,125041492
125031486,65,125041492
125031487,36,125041492
125041488,91,125041492
125041489,121,125041492
125041489,34,125041492
125041490,26,125041492
125041491,119,125041492
125041491,48,125041492
125041492,139,125041492
125041492,1409,125041492
125041493,25,125041492
125041494,10,125041492
125041494,1,125041492
126011495,20,125041492
126011495,7,125041492
126011496,20,125041492
126021497,0,125041492
126021497,4,125041492
126021497,25,125041492
126021498,9,125041492
126021498,21,125041492
126021499,16,125041492
126021500,225,125041492
126021501,49,125041492
126021502,62,125041492
126021503,40,125041492
127011505,6,125041492
127011507,7,125041492
127011508,2,125041492
127021509,3,125041492
127021511,17,125041492
127021512,2,125041492
127021512,0,125041492
127021513,3,125041492
127021514,2,125041492
127021515,22,125041492
127021516,8,125041492
127021517,15,125041492
127021519,21,125041492
127021520,6,125041492
127021521,119,125041492
127031522,6,125041492
127031523,36,125041492
127031524,6,125041492
127031524,0,125041492
127031525,62,125041492
127031526,13,125041492
128011527,7,125041492
128011528,5,125041492
128011529,4,125041492
128011530,7,125041492
128011531,7,125041492
128021535,2,125041492
128021536,3,125041492
128021538,4,125041492
199999499,246,125041492
101011005,0,125041493
101011005,2,125041493
101041024,2,125041493
101041024,0,125041493
101041027,0,125041493
101041027,3,125041493
105031102,4,125041493
106011113,3,125041493
107031137,3,125041493
107041149,3,125041493
108011151,3,125041493
108021155,4,125041493
108041164,4,125041493
108041165,4,125041493
111021217,3,125041493
111031231,3,125041493
114011277,3,125041493
114011278,4,125041493
114021284,3,125041493
115011290,54,125041493
115011291,187,125041493
115011292,160,125041493
115011293,21,125041493
115011294,0,125041493
115011294,3,125041493
115011295,14,125041493
115011296,8,125041493
115021297,0,125041493
115021297,3,125041493
115021297,16,125041493
115021298,8,125041493
115031300,6,125041493
115041301,8,125041493
115041301,1,125041493
115041302,25,125041493
116011303,242,125041493
116011304,11,125041493
116011305,21,125041493
116011306,9,125041493
116011307,268,125041493
116011307,5,125041493
116011308,144,125041493
116011308,6,125041493
116021309,16,125041493
116021310,13,125041493
116021311,20,125041493
116021312,17,125041493
116021312,0,125041493
116031313,6,125041493
116031314,26,125041493
116031315,8,125041493
116031316,4,125041493
116031317,27,125041493
116031318,121,125041493
116031319,36,125041493
117011320,8,125041493
117011321,20,125041493
117011322,33,125041493
117011324,7,125041493
117011325,18,125041493
117011325,0,125041493
117011325,10,125041493
117021326,27,125041493
117021327,7,125041493
117021328,8,125041493
117021328,0,125041493
117031329,20,125041493
117031330,42,125041493
117031331,15,125041493
117031332,12,125041493
117031332,21,125041493
117031333,25,125041493
117031334,81,125041493
117031335,32,125041493
117031336,64,125041493
117031337,749,125041493
117031338,40,125041493
118011340,3,125041493
118011341,13,125041493
118011343,10,125041493
118011345,3,125041493
118011345,3,125041493
118011346,3,125041493
118011347,3,125041493
118021349,8,125041493
118021350,3,125041493
118021351,4,125041493
118021352,10,125041493
119011353,34,125041493
119011355,17,125041493
119011355,2,125041493
119011356,41,125041493
119011357,14,125041493
119011357,2,125041493
119011358,7,125041493
119011359,3,125041493
119011360,3,125041493
119011361,3,125041493
119021362,7,125041493
119021362,0,125041493
119021363,13,125041493
119021364,9,125041493
119021364,0,125041493
119021367,5,125041493
119031368,3,125041493
119031369,3,125041493
119031370,0,125041493
119031370,2,125041493
119031372,4,125041493
119041378,3,125041493
119041378,3,125041493
119041379,3,125041493
119041381,8,125041493
120011383,20,125041493
120011384,111,125041493
120011385,8,125041493
120011386,11,125041493
120021387,17,125041493
120021388,16,125041493
120021389,17,125041493
120031390,29,125041493
120031391,8,125041493
120031391,43,125041493
120031392,8,125041493
120031393,0,125041493
120031393,4,125041493
120031393,1,125041493
120031394,3,125041493
120031395,7,125041493
120031396,86,125041493
120031397,5,125041493
120031397,1,125041493
120031397,51,125041493
121011398,50,125041493
121011399,2,125041493
121011399,0,125041493
121011399,6,125041493
121011400,46,125041493
121011401,2,125041493
121011401,2,125041493
121011401,82,125041493
121011402,7,125041493
121021403,9,125041493
121021405,43,125041493
121021406,21,125041493
121031407,16,125041493
121031408,4,125041493
121031408,0,125041493
121031409,9,125041493
121031410,5,125041493
121031411,6,125041493
121031412,7,125041493
121041413,7,125041493
121041414,14,125041493
121041415,4,125041493
121041416,4,125041493
121041417,153,125041493
122011418,7,125041493
122011419,7,125041493
122021420,3,125041493
122021421,3,125041493
122021423,5,125041493
122031425,4,125041493
122031426,3,125041493
122031428,32,125041493
122031429,6,125041493
122031430,4,125041493
122031431,3,125041493
123011433,2,125041493
123011433,0,125041493
123011435,3,125041493
123021437,12,125041493
123021440,11,125041493
123021440,2,125041493
123021443,17,125041493
123031446,6,125041493
123031448,4,125041493
124011454,4,125041493
124031458,3,125041493
124031459,5,125041493
124031461,14,125041493
124031462,30,125041493
124031463,0,125041493
124031463,2,125041493
124031464,46,125041493
124041466,11,125041493
124041467,11,125041493
124041468,1,125041493
124041468,5,125041493
124051469,19,125041493
124051470,3,125041493
124051471,57,125041493
125011472,100,125041493
125011473,216,125041493
125011474,91,125041493
125011474,4,125041493
125011475,4,125041493
125021476,14,125041493
125021476,8,125041493
125021476,27,125041493
125021477,166,125041493
125021478,17,125041493
125021478,5,125041493
125031479,45,125041493
125031480,35,125041493
125031480,0,125041493
125031481,1,125041493
125031481,90,125041493
125031482,49,125041493
125031483,29,125041493
125031484,27,125041493
125031485,90,125041493
125031486,95,125041493
125031487,24,125041493
125041488,311,125041493
125041489,136,125041493
125041489,38,125041493
125041490,57,125041493
125041491,374,125041493
125041491,152,125041493
125041492,72,125041493
125041492,730,125041493
125041493,765,125041493
125041494,71,125041493
125041494,8,125041493
126011495,19,125041493
126011495,7,125041493
126011496,26,125041493
126021497,0,125041493
126021497,5,125041493
126021497,32,125041493
126021498,6,125041493
126021498,15,125041493
126021499,7,125041493
126021500,252,125041493
126021501,61,125041493
126021502,41,125041493
126021503,38,125041493
127011504,3,125041493
127011505,3,125041493
127011507,6,125041493
127011508,13,125041493
127021509,3,125041493
127021511,9,125041493
127021513,5,125041493
127021515,17,125041493
127021516,3,125041493
127021517,12,125041493
127021518,4,125041493
127021518,4,125041493
127021519,22,125041493
127021520,4,125041493
127021521,128,125041493
127031523,29,125041493
127031524,12,125041493
127031524,0,125041493
127031525,57,125041493
127031526,11,125041493
128011527,7,125041493
128011528,3,125041493
128011530,3,125041493
128011531,5,125041493
128021535,4,125041493
128021538,3,125041493
199999499,397,125041493
101011001,3,125041494
102021044,4,125041494
102021047,3,125041494
103031070,3,125041494
107041148,4,125041494
108011154,4,125041494
112011236,3,125041494
115011290,92,125041494
115011291,204,125041494
115011292,182,125041494
115011293,18,125041494
115011294,0,125041494
115011294,2,125041494
115011295,23,125041494
115011296,19,125041494
115021297,0,125041494
115021297,7,125041494
115021297,30,125041494
115031300,3,125041494
115041301,4,125041494
115041301,0,125041494
115041302,10,125041494
116011303,107,125041494
116011304,9,125041494
116011305,6,125041494
116011306,5,125041494
116011307,156,125041494
116011307,3,125041494
116011308,35,125041494
116011308,1,125041494
116021309,5,125041494
116021310,12,125041494
116021311,15,125041494
116021312,10,125041494
116021312,0,125041494
116031314,17,125041494
116031315,3,125041494
116031316,3,125041494
116031317,15,125041494
116031318,67,125041494
116031319,10,125041494
117011320,6,125041494
117011322,19,125041494
117011323,3,125041494
117011324,3,125041494
117011325,7,125041494
117011325,0,125041494
117011325,4,125041494
117021326,12,125041494
117021327,4,125041494
117031329,6,125041494
117031330,15,125041494
117031331,4,125041494
117031332,3,125041494
117031332,4,125041494
117031333,14,125041494
117031334,37,125041494
117031335,14,125041494
117031336,27,125041494
117031337,394,125041494
117031338,6,125041494
118011339,3,125041494
118011341,11,125041494
118021349,8,125041494
118021352,4,125041494
119011353,19,125041494
119011354,3,125041494
119011355,12,125041494
119011355,1,125041494
119011356,13,125041494
119011357,8,125041494
119011357,1,125041494
119011358,3,125041494
119011360,3,125041494
119011361,4,125041494
119021363,8,125041494
119021364,10,125041494
119021364,0,125041494
119021365,3,125041494
119021366,1,125041494
119021366,3,125041494
119031368,4,125041494
119031372,6,125041494
119031374,3,125041494
119041378,1,125041494
119041378,2,125041494
119041380,5,125041494
119041381,3,125041494
119041382,0,125041494
119041382,2,125041494
120011383,10,125041494
120011384,51,125041494
120011385,3,125041494
120011386,3,125041494
120021387,6,125041494
120021388,13,125041494
120021389,8,125041494
120031390,13,125041494
120031391,2,125041494
120031391,14,125041494
120031392,4,125041494
120031393,0,125041494
120031393,4,125041494
120031393,1,125041494
120031395,3,125041494
120031396,42,125041494
120031397,1,125041494
120031397,0,125041494
120031397,15,125041494
121011398,36,125041494
121011399,1,125041494
121011399,0,125041494
121011399,2,125041494
121011400,25,125041494
121011401,1,125041494
121011401,1,125041494
121011401,40,125041494
121011402,7,125041494
121021403,4,125041494
121021405,23,125041494
121021406,23,125041494
121031407,12,125041494
121031408,7,125041494
121031408,0,125041494
121031409,8,125041494
121031410,10,125041494
121031411,3,125041494
121031412,4,125041494
121041413,3,125041494
121041414,11,125041494
121041415,3,125041494
121041416,6,125041494
121041417,79,125041494
122011418,3,125041494
122011419,4,125041494
122021420,4,125041494
122031427,3,125041494
122031428,19,125041494
122031429,10,125041494
122031430,3,125041494
122031432,3,125041494
123011433,2,125041494
123011433,0,125041494
123021437,4,125041494
123021440,3,125041494
123021440,0,125041494
123021443,3,125041494
124011450,3,125041494
124031458,4,125041494
124031459,3,125041494
124031460,3,125041494
124031461,7,125041494
124031462,11,125041494
124031464,26,125041494
124041466,7,125041494
124041467,3,125041494
124051469,6,125041494
124051471,9,125041494
125011472,63,125041494
125011473,116,125041494
125011474,54,125041494
125011474,2,125041494
125021476,8,125041494
125021476,5,125041494
125021476,16,125041494
125021477,84,125041494
125021478,6,125041494
125021478,1,125041494
125031479,13,125041494
125031480,9,125041494
125031480,0,125041494
125031481,0,125041494
125031481,33,125041494
125031482,24,125041494
125031483,15,125041494
125031484,10,125041494
125031485,30,125041494
125031486,32,125041494
125031487,6,125041494
125041488,47,125041494
125041489,81,125041494
125041489,22,125041494
125041490,42,125041494
125041491,171,125041494
125041491,70,125041494
125041492,32,125041494
125041492,330,125041494
125041493,38,125041494
125041494,477,125041494
125041494,58,125041494
126011495,21,125041494
126011495,7,125041494
126011496,18,125041494
126021497,0,125041494
126021497,3,125041494
126021497,19,125041494
126021498,3,125041494
126021498,8,125041494
126021500,170,125041494
126021501,37,125041494
126021502,31,125041494
126021503,25,125041494
127011504,3,125041494
127011507,3,125041494
127021509,3,125041494
127021510,3,125041494
127021511,6,125041494
127021515,11,125041494
127021516,3,125041494
127021517,4,125041494
127021519,10,125041494
127021521,35,125041494
127031523,10,125041494
127031525,26,125041494
127031526,8,125041494
128011531,3,125041494
128021535,3,125041494
199999499,239,125041494
101011004,0,126011495
101011004,0,126011495
101011004,0,126011495
101011004,1,126011495
102011031,2,126011495
102011032,2,126011495
102011034,3,126011495
102011040,2,126011495
102021057,4,126011495
103011058,2,126011495
107041149,2,126011495
110041203,2,126011495
111031230,2,126011495
115011290,14,126011495
115011291,91,126011495
115011292,79,126011495
115011293,18,126011495
115011295,5,126011495
115011296,36,126011495
115021297,0,126011495
115021297,3,126011495
115021297,16,126011495
115021298,4,126011495
115041301,2,126011495
115041301,0,126011495
115041302,2,126011495
116011303,41,126011495
116011304,2,126011495
116011305,7,126011495
116011307,29,126011495
116011307,0,126011495
116011308,7,126011495
116011308,0,126011495
116021311,2,126011495
116021312,2,126011495
116021312,0,126011495
116031313,2,126011495
116031314,7,126011495
116031317,2,126011495
116031318,33,126011495
116031319,5,126011495
117011320,6,126011495
117011321,11,126011495
117011322,27,126011495
117011323,2,126011495
117011324,3,126011495
117011325,7,126011495
117011325,0,126011495
117011325,4,126011495
117021326,17,126011495
117021327,9,126011495
117021328,7,126011495
117021328,0,126011495
117031329,28,126011495
117031330,54,126011495
117031331,12,126011495
117031332,28,126011495
117031332,45,126011495
117031333,34,126011495
117031334,123,126011495
117031335,42,126011495
117031336,74,126011495
117031337,1272,126011495
117031338,27,126011495
118011339,2,126011495
118011341,19,126011495
118011343,14,126011495
118011344,2,126011495
118011345,11,126011495
118011345,8,126011495
118011346,2,126011495
118011347,2,126011495
118021349,33,126011495
118021350,2,126011495
118021351,4,126011495
118021352,26,126011495
119011353,27,126011495
119011355,7,126011495
119011355,1,126011495
119011356,17,126011495
119011357,6,126011495
119011357,1,126011495
119021362,2,126011495
119021362,0,126011495
119021363,11,126011495
119021364,2,126011495
119021364,0,126011495
119021366,1,126011495
119021366,1,126011495
119021367,2,126011495
119031368,2,126011495
119031371,0,126011495
119031371,1,126011495
119031372,7,126011495
119031374,3,126011495
119041375,7,126011495
119041378,5,126011495
119041378,6,126011495
119041380,2,126011495
119041381,5,126011495
120011383,15,126011495
120011384,149,126011495
120011385,8,126011495
120011386,7,126011495
120021387,17,126011495
120021388,23,126011495
120021389,10,126011495
120031390,16,126011495
120031391,8,126011495
120031391,40,126011495
120031393,0,126011495
120031393,4,126011495
120031393,1,126011495
120031394,2,126011495
120031395,4,126011495
120031396,31,126011495
120031397,3,126011495
120031397,0,126011495
120031397,31,126011495
121011398,200,126011495
121011399,5,126011495
121011399,0,126011495
121011399,14,126011495
121011400,132,126011495
121011401,5,126011495
121011401,5,126011495
121011401,171,126011495
121011402,24,126011495
121021403,12,126011495
121021405,102,126011495
121021406,48,126011495
121031407,43,126011495
121031408,33,126011495
121031408,0,126011495
121031409,36,126011495
121031410,15,126011495
121031411,14,126011495
121031412,23,126011495
121041414,34,126011495
121041415,12,126011495
121041416,20,126011495
121041417,253,126011495
122011418,5,126011495
122011419,5,126011495
122021420,2,126011495
122021421,2,126011495
122021423,17,126011495
122031425,7,126011495
122031426,5,126011495
122031427,4,126011495
122031428,42,126011495
122031429,16,126011495
122031430,6,126011495
122031431,2,126011495
122031432,6,126011495
123011433,2,126011495
123011433,0,126011495
123021437,7,126011495
123021440,4,126011495
123021440,0,126011495
124011450,2,126011495
124031459,2,126011495
124031461,2,126011495
124031462,15,126011495
124031463,0,126011495
124031463,1,126011495
124031464,7,126011495
124031465,2,126011495
124041466,7,126011495
124041467,4,126011495
124051469,2,126011495
124051471,4,126011495
125011472,38,126011495
125011473,125,126011495
125011474,49,126011495
125011474,2,126011495
125021476,35,126011495
125021476,21,126011495
125021476,70,126011495
125021477,128,126011495
125021478,12,126011495
125021478,3,126011495
125031479,7,126011495
125031480,10,126011495
125031480,0,126011495
125031481,0,126011495
125031481,33,126011495
125031482,2,126011495
125031483,4,126011495
125031484,2,126011495
125031485,6,126011495
125031486,18,126011495
125031487,7,126011495
125041488,25,126011495
125041489,50,126011495
125041489,14,126011495
125041490,33,126011495
125041491,63,126011495
125041491,25,126011495
125041492,17,126011495
125041492,181,126011495
125041493,4,126011495
125041494,1,126011495
125041494,0,126011495
126011495,819,126011495
126011495,288,126011495
126011496,103,126011495
126021497,1,126011495
126021497,29,126011495
126021497,163,126011495
126021498,16,126011495
126021498,37,126011495
126021499,19,126011495
126021500,794,126011495
126021501,166,126011495
126021502,110,126011495
126021503,100,126011495
127011506,2,126011495
127011506,0,126011495
127011508,2,126011495
127021509,2,126011495
127021511,3,126011495
127021512,2,126011495
127021512,0,126011495
127021513,6,126011495
127021515,5,126011495
127021516,4,126011495
127021517,2,126011495
127021518,1,126011495
127021518,1,126011495
127021519,5,126011495
127021520,2,126011495
127021521,21,126011495
127031523,5,126011495
127031525,21,126011495
127031526,4,126011495
128011527,2,126011495
128011528,2,126011495
128011531,2,126011495
199999499,231,126011495
101011004,0,126011495
101011004,0,126011495
101011004,0,126011495
101011004,0,126011495
102011031,0,126011495
102011032,0,126011495
102011034,1,126011495
102011040,0,126011495
102021057,1,126011495
103011058,0,126011495
107041149,0,126011495
110041203,0,126011495
111031230,0,126011495
115011290,5,126011495
115011291,35,126011495
115011292,30,126011495
115011293,7,126011495
115011295,1,126011495
115011296,14,126011495
115021297,0,126011495
115021297,1,126011495
115021297,6,126011495
115021298,1,126011495
115041301,0,126011495
115041301,0,126011495
115041302,1,126011495
116011303,15,126011495
116011304,0,126011495
116011305,2,126011495
116011307,11,126011495
116011307,0,126011495
116011308,2,126011495
116011308,0,126011495
116021311,0,126011495
116021312,0,126011495
116021312,0,126011495
116031313,0,126011495
116031314,3,126011495
116031317,0,126011495
116031318,12,126011495
116031319,1,126011495
117011320,2,126011495
117011321,4,126011495
117011322,10,126011495
117011323,0,126011495
117011324,1,126011495
117011325,2,126011495
117011325,0,126011495
117011325,1,126011495
117021326,6,126011495
117021327,3,126011495
117021328,2,126011495
117021328,0,126011495
117031329,11,126011495
117031330,21,126011495
117031331,4,126011495
117031332,10,126011495
117031332,17,126011495
117031333,13,126011495
117031334,47,126011495
117031335,16,126011495
117031336,28,126011495
117031337,494,126011495
117031338,10,126011495
118011339,0,126011495
118011341,7,126011495
118011343,5,126011495
118011344,0,126011495
118011345,4,126011495
118011345,3,126011495
118011346,0,126011495
118011347,1,126011495
118021349,12,126011495
118021350,0,126011495
118021351,1,126011495
118021352,10,126011495
119011353,10,126011495
119011355,2,126011495
119011355,0,126011495
119011356,6,126011495
119011357,2,126011495
119011357,0,126011495
119021362,1,126011495
119021362,0,126011495
119021363,4,126011495
119021364,1,126011495
119021364,0,126011495
119021366,0,126011495
119021366,0,126011495
119021367,0,126011495
119031368,1,126011495
119031371,0,126011495
119031371,0,126011495
119031372,2,126011495
119031374,1,126011495
119041375,2,126011495
119041378,2,126011495
119041378,2,126011495
119041380,0,126011495
119041381,1,126011495
120011383,5,126011495
120011384,57,126011495
120011385,3,126011495
120011386,2,126011495
120021387,6,126011495
120021388,8,126011495
120021389,4,126011495
120031390,6,126011495
120031391,3,126011495
120031391,15,126011495
120031393,0,126011495
120031393,1,126011495
120031393,0,126011495
120031394,1,126011495
120031395,1,126011495
120031396,12,126011495
120031397,1,126011495
120031397,0,126011495
120031397,12,126011495
121011398,77,126011495
121011399,2,126011495
121011399,0,126011495
121011399,5,126011495
121011400,51,126011495
121011401,2,126011495
121011401,2,126011495
121011401,66,126011495
121011402,9,126011495
121021403,5,126011495
121021405,39,126011495
121021406,18,126011495
121031407,16,126011495
121031408,12,126011495
121031408,0,126011495
121031409,14,126011495
121031410,6,126011495
121031411,5,126011495
121031412,9,126011495
121041414,13,126011495
121041415,5,126011495
121041416,7,126011495
121041417,98,126011495
122011418,2,126011495
122011419,2,126011495
122021420,0,126011495
122021421,0,126011495
122021423,6,126011495
122031425,3,126011495
122031426,1,126011495
122031427,1,126011495
122031428,16,126011495
122031429,6,126011495
122031430,2,126011495
122031431,1,126011495
122031432,2,126011495
123011433,0,126011495
123011433,0,126011495
123021437,3,126011495
123021440,1,126011495
123021440,0,126011495
124011450,0,126011495
124031459,1,126011495
124031461,0,126011495
124031462,5,126011495
124031463,0,126011495
124031463,0,126011495
124031464,3,126011495
124031465,0,126011495
124041466,3,126011495
124041467,1,126011495
124051469,0,126011495
124051471,1,126011495
125011472,14,126011495
125011473,48,126011495
125011474,19,126011495
125011474,1,126011495
125021476,13,126011495
125021476,8,126011495
125021476,27,126011495
125021477,50,126011495
125021478,4,126011495
125021478,1,126011495
125031479,3,126011495
125031480,4,126011495
125031480,0,126011495
125031481,0,126011495
125031481,12,126011495
125031482,1,126011495
125031483,1,126011495
125031484,0,126011495
125031485,2,126011495
125031486,7,126011495
125031487,2,126011495
125041488,9,126011495
125041489,19,126011495
125041489,5,126011495
125041490,13,126011495
125041491,24,126011495
125041491,10,126011495
125041492,6,126011495
125041492,70,126011495
125041493,1,126011495
125041494,0,126011495
125041494,0,126011495
126011495,318,126011495
126011495,112,126011495
126011496,40,126011495
126021497,0,126011495
126021497,11,126011495
126021497,63,126011495
126021498,6,126011495
126021498,14,126011495
126021499,7,126011495
126021500,309,126011495
126021501,64,126011495
126021502,43,126011495
126021503,39,126011495
127011506,0,126011495
127011506,0,126011495
127011508,0,126011495
127021509,0,126011495
127021511,1,126011495
127021512,1,126011495
127021512,0,126011495
127021513,2,126011495
127021515,2,126011495
127021516,1,126011495
127021517,0,126011495
127021518,0,126011495
127021518,0,126011495
127021519,1,126011495
127021520,0,126011495
127021521,8,126011495
127031523,2,126011495
127031525,8,126011495
127031526,1,126011495
128011527,1,126011495
128011528,0,126011495
128011531,0,126011495
199999499,90,126011495
102011030,6,126011496
102011030,1,126011496
102011031,3,126011496
102011032,6,126011496
102011040,3,126011496
102021047,3,126011496
102021048,3,126011496
103011058,6,126011496
105011093,3,126011496
105021097,3,126011496
108021156,0,126011496
108021156,2,126011496
110041204,3,126011496
111021217,3,126011496
111031231,4,126011496
112011238,3,126011496
113021262,2,126011496
113021262,0,126011496
114011278,6,126011496
114021284,7,126011496
115011290,38,126011496
115011291,131,126011496
115011292,178,126011496
115011293,74,126011496
115011294,1,126011496
115011294,5,126011496
115011295,9,126011496
115011296,92,126011496
115021297,1,126011496
115021297,19,126011496
115021297,83,126011496
115021298,18,126011496
115031300,4,126011496
115041301,10,126011496
115041301,1,126011496
115041302,10,126011496
116011303,74,126011496
116011304,3,126011496
116011305,6,126011496
116011306,3,126011496
116011307,52,126011496
116011307,1,126011496
116011308,7,126011496
116011308,0,126011496
116021309,4,126011496
116021310,4,126011496
116021311,7,126011496
116021312,9,126011496
116021312,0,126011496
116031313,3,126011496
116031314,13,126011496
116031317,6,126011496
116031318,36,126011496
116031319,10,126011496
117011320,6,126011496
117011321,17,126011496
117011322,41,126011496
117011323,3,126011496
117011325,16,126011496
117011325,0,126011496
117011325,9,126011496
117021326,15,126011496
117021327,7,126011496
117021328,7,126011496
117021328,0,126011496
117031329,34,126011496
117031330,29,126011496
117031331,11,126011496
117031332,20,126011496
117031332,33,126011496
117031333,38,126011496
117031334,110,126011496
117031335,31,126011496
117031336,68,126011496
117031337,1336,126011496
117031338,37,126011496
118011341,10,126011496
118011343,9,126011496
118011345,7,126011496
118011345,5,126011496
118011346,5,126011496
118011347,4,126011496
118021349,22,126011496
118021350,3,126011496
118021352,13,126011496
119011353,25,126011496
119011354,3,126011496
119011355,11,126011496
119011355,1,126011496
119011356,17,126011496
119011357,7,126011496
119011357,1,126011496
119011358,3,126011496
119011359,3,126011496
119011361,9,126011496
119021363,3,126011496
119021364,2,126011496
119021364,0,126011496
119021365,6,126011496
119021366,1,126011496
119021366,2,126011496
119021367,7,126011496
119031368,8,126011496
119041378,1,126011496
119041378,1,126011496
119041381,4,126011496
120011383,18,126011496
120011384,97,126011496
120011385,8,126011496
120011386,14,126011496
120021387,18,126011496
120021388,21,126011496
120021389,6,126011496
120031390,22,126011496
120031391,7,126011496
120031391,37,126011496
120031393,0,126011496
120031393,3,126011496
120031393,1,126011496
120031394,9,126011496
120031395,9,126011496
120031396,26,126011496
120031397,4,126011496
120031397,0,126011496
120031397,40,126011496
121011398,197,126011496
121011399,3,126011496
121011399,0,126011496
121011399,8,126011496
121011400,96,126011496
121011401,6,126011496
121011401,6,126011496
121011401,213,126011496
121011402,14,126011496
121021403,41,126011496
121021404,10,126011496
121021405,363,126011496
121021406,261,126011496
121031407,61,126011496
121031408,44,126011496
121031408,0,126011496
121031409,63,126011496
121031410,17,126011496
121031411,45,126011496
121031412,104,126011496
121041413,6,126011496
121041414,42,126011496
121041415,14,126011496
121041416,18,126011496
121041417,267,126011496
122011418,4,126011496
122011419,12,126011496
122021421,4,126011496
122021423,17,126011496
122031425,3,126011496
122031426,3,126011496
122031427,4,126011496
122031428,42,126011496
122031429,17,126011496
122031430,3,126011496
122031431,4,126011496
122031432,11,126011496
123011435,3,126011496
123021437,8,126011496
123021440,2,126011496
123021440,0,126011496
123021442,3,126011496
123021443,10,126011496
123031447,0,126011496
123031447,2,126011496
124031459,3,126011496
124031461,3,126011496
124031462,15,126011496
124031463,1,126011496
124031463,7,126011496
124031464,13,126011496
124041466,12,126011496
124041467,5,126011496
124051469,3,126011496
124051470,4,126011496
124051471,15,126011496
125011472,30,126011496
125011473,123,126011496
125011474,55,126011496
125011474,2,126011496
125021476,25,126011496
125021476,15,126011496
125021476,49,126011496
125021477,74,126011496
125021478,17,126011496
125021478,5,126011496
125031479,11,126011496
125031480,5,126011496
125031480,0,126011496
125031481,0,126011496
125031481,21,126011496
125031482,7,126011496
125031483,3,126011496
125031484,3,126011496
125031485,10,126011496
125031486,16,126011496
125031487,4,126011496
125041488,39,126011496
125041489,59,126011496
125041489,16,126011496
125041490,47,126011496
125041491,95,126011496
125041491,39,126011496
125041492,20,126011496
125041492,212,126011496
125041493,13,126011496
125041494,4,126011496
125041494,0,126011496
126011495,138,126011496
126011495,48,126011496
126011496,1494,126011496
126021497,1,126011496
126021497,15,126011496
126021497,89,126011496
126021498,13,126011496
126021498,30,126011496
126021499,20,126011496
126021500,574,126011496
126021501,128,126011496
126021502,70,126011496
126021503,59,126011496
127011506,2,126011496
127011506,0,126011496
127021509,3,126011496
127021511,3,126011496
127021515,6,126011496
127021517,3,126011496
127021518,1,126011496
127021518,1,126011496
127021519,5,126011496
127021521,20,126011496
127031523,9,126011496
127031524,2,126011496
127031524,0,126011496
127031525,26,126011496
127031526,5,126011496
128011530,5,126011496
128011531,3,126011496
128021535,3,126011496
128021536,3,126011496
128021538,3,126011496
199999499,301,126011496
101011001,0,126021497
101021011,0,126021497
101021011,0,126021497
101021011,0,126021497
101021011,0,126021497
102011030,0,126021497
102011030,0,126021497
